Video Id,Video Title,Topic Count,Topics
yDhPeWxwDmU,NO FOREIGNERS ONLY FILIPINOS - Must See First Vlog In PHILIPPINES PARADISE Island,3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 10: swim whale sharks, whale sharks, swimming whale sharks, whale shark, swim whale, whales, swimming whale, whale, shark, sharks sharks (Topic 10: Swimming with Whale Sharks ), Topic 15: walk beach, beach, beach beach beach, beach beach, beaches, john john, walk water walk, walk water, water walk, water walk water (Topic 15: Walking by the Beach Experience)"
yGULu6ml0mg,Why Are Overseas Filipinos Moving BACK To The Philippines??,2,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 6: species crocodile, crocodiles, crocodile crocodile, crocodile, peacock fethers, alligator, peacock, endangered species, wildlife, cobra (Topic 6: Wildlife Species & Conservation)"
yIw_cMjgYGM,"Latinos react to DĖMI (feat. Madman Stan) performs ""homebody"" LIVE on Wish 107.5 Bus",3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 1: speak language, language speak, learn language, language english, language language language, learn english, speak spanish, language language, learning language, english accent (Topic 1: Learning and Speaking Foreign Language), Topic 77: fun cemetery, monument manila, celebrate, celebrate dead, cemetery, rizal monument, celebration, graves, happy, sunken cemetery (Topic 77: Rizal Park Monument & Manila Cemetery)"
yJvHgcgUd2c,Foreigners Planting Rice In The Philippines (Ep. 7),3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 6: species crocodile, crocodiles, crocodile crocodile, crocodile, peacock fethers, alligator, peacock, endangered species, wildlife, cobra (Topic 6: Wildlife Species & Conservation), Topic 90: started traveling, trips, trip, talking tourists, travels, traveling, rumors scared, rumors scared honest, flights, arrival (Topic 90: Experiences of a First Time Traveler)"
yLK-4bcZVtQ,Japanese React to Top 10 Filipino singers who went Viral on youtube,2,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 76: avru avru avru, beating, avru avru, kicked, watching, shot, effrend, played, shot shot, imabelle (Topic 76: Watching Violent Events )"
yRD2VSyC9n4,[Sub] Cultural differences seen in the school: Philippines and Korea 🇵🇭🇰🇷 | Kellybells,4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 56: school pula, school class, walampa sok school, school school, school solution, sok school, classroom, school, teachers, school play (Topic 56: Suspension of Classes in Schools), Topic 72: watch jollibee commercials, reacting jollibee commercials, jollibee commercials, jollibee commercials jollibee, jollibee commercials watch, commercials jollibee, watch jollibee, kwentong jollibee, jollibee fries, jollibee (Topic 72: Watching Kwentong Jollibee Commercial), Topic 109: mango, mango mangoes, mangoes, song, paubaya moira, coconut, bagong, dried mangoes, singing, jokoy (Topic 109: Mango Fruit)"
yTodbkvVU9Q,🇵🇭🇯🇵SB19 + &TEAM Perform At The 2023 Asia Artist Awards (REACTION To Filipino & Japanese Collab),2,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 47: singer, dance dance dance, star star star, sing, listen singing, maliga, dance dance, singing, star star, dancers (Topic 47: Singing and Dancing Stars)"
yUfIdxgnUnM,Only in the Philippines... | Latinos react to Viral Filipino Singing TikToks,3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 23: winter summer cold, summer cold, winter, cold cold, cold, autumn, warm, snow, seasons, seasons seasons (Topic 23: Seasons and Weather ), Topic 47: singer, dance dance dance, star star star, sing, listen singing, maliga, dance dance, singing, star star, dancers (Topic 47: Singing and Dancing Stars)"
yVhLRI8p7dU,Why a British woman fell in love with the Filipino man | Please watch 🇵🇭,2,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 19: halohalo, ube ice cream, ice candy, yum, flavors, ice cream ice, ice cream, halo halo halo, gravy, cream ice cream (Topic 19: Philippine Halo-Halo Dessert)"
yWWj-45afQ8,I visited the LARGEST MALL in the Philippines 🇵🇭,4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 5: haircut barber, haircuts, haircut, haircut haircut, cut haircut, barber, barbers, shave, shaved, shave shave (Topic 5: Barber Services), Topic 26: local coffee, coffee shops, cafe, coffee shop, coffee, coffees, coffee coffee, quick coffee, coffee coffee coffee, strong coffee (Topic 26: Local Coffee and Coffee Shops), Topic 73: binondo chinatown manila, chinatown manila, binondo chinatown, fort san pedro, san pedro fort, chinatown chinatown, fort san, chinatowns, chinatown, san pedro (Topic 73: Chinatown Manila)"
yWzNzZ1GGXQ,FOREIGNER DRIVING TRICYLE ALMOST IN THE  EDGE OF ACCIDENT EXPAT LIFE PHILIPPINES,4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 15: walk beach, beach, beach beach beach, beach beach, beaches, john john, walk water walk, walk water, water walk, water walk water (Topic 15: Walking by the Beach Experience), Topic 83: conduit, tiles, shovel, balic, wire, garbage garbage, tile, balic buyin, walls, skim (Topic 83: Building Materials and Tools for Construction), Topic 115: bike shop, bike rent, rent bike, bikes, bike, bike bike, bike rental pesos, cheap knee tricycle, tricycle, rental shop (Topic 115: Bicycle & Tricycle Rental)"
yY2sPSkzK4k,Americans REACT to Filipino Lifestyle | The Philippines Is Amazing,5,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 37: masculine energy feminine, energy feminine energy, masculine energy, feminine energy, energy feminine, writer, writer deal, masculine, writer deal writer, writing (Topic 37: Masculine and Feminine Energy in Writing), Topic 52: youtubers poverty porn, create poverty porn, porn poverty porn, poverty porn, poverty porn poverty, watch poverty porn, porn poverty, youtubers poverty, porn, watch poverty (Topic 52: Poverty Porn Content in YouTube), Topic 82: skin color, beauty, color, skin, noticed, pale skin, tan tan, vesaya tan, skin skin, eyebrow (Topic 82: Skin Color & Beauty), Topic 108: ranger scout, navigation scout ranger, scout ranger, navigation recruits, scout, scout rangers, covering kilometers recruit, navigation recruits failed, navigation navigation scout, training (Topic 108: Recruiting Scout Rangers)"
y_l2ueSJ55c,AMERICANS TRY & REACT to DYNAMITE LUMPIA | Pinoy Food in America,4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 69: sport, athletes, badminton, tennis, game, playing, kick ball, ball, kick, volleyball (Topic 69: Athletes Playing Racket Sports), Topic 81: producer coconuts, coconuts producer coconuts, coconuts producer, coconut fresh, produce coconuts, coconuts, produce coconuts producer, coconut water coconut, king coconuts, coconut (Topic 81: Coconut Varieties and Production), Topic 102: friends issues, relationships, friends, drunk jinny, drunk drunk, shandy shandy, happened happened, drunk, drunk god, happened (Topic 102: Friendships)"
yaTecmbw82Q,"Foreigner's Daily Life In Cebu, Philippines | Massage, Hair Cut, Laundry | Cost Breakdown",4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 5: haircut barber, haircuts, haircut, haircut haircut, cut haircut, barber, barbers, shave, shaved, shave shave (Topic 5: Barber Services), Topic 58: pool bar pool, bar pool, pool bar, kananga kananga, bank, kumukutikutitap, wine coconut wine, kumukutikutitap kumukutikutitap, pool pool, pool (Topic 58: Drinks & Relaxation by the Pool), Topic 93: sabu, ride, transport, beach, boat, island, sim, ramen boat, sabu sabu, fun (Topic 93: Island and Beach Travel Experiences)"
ydk4GIjo4cU,UNBELIEVABLE / TASTY - outdoor cooking show 5 #filipinofood,4,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 7: wear makeup, makeup, lipstick, makeup makeup, makeup skin, makeup artist, makeup coconut oil, makeup coconut, mascara, skin (Topic 7: Makeup Products and Application), Topic 34: squid squid, squid squid squid, squid, stew, soup, shrimp, dip sauce, sauce, fried, soy sauce (Topic 34: Squid), Topic 66: episode pinay moms, pinay moms blogs, excited excited excited, watching pinay moms, pinay moms, excited, excited excited, episode pinay, inihaw, watching pinay (Topic 66: Pinay Moms Content and Viewer Engagement )"
yeBSDsvG6rg,Exploring Cebu City - Foreigners travel Philippines,3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 89: fruits mango, mangosteen, fruit fresh, mangoes, mango, fruit, mango mango, fruit fruit, mango apple, fruits (Topic 89: Mango Fruit), Topic 92: shopping malls, shopping malls shopping, malls shopping, street markets, street market, shopping mall, mall shopping, colon street, malls, manila (Topic 92: Going to Shopping Malls and Street Markets in Manila)"
yh0JGWznqmM,FOREIGNER JOWA SPEAKS TAGALOG turned to PAST RELATIONSHIPS Conversation | #FilipinaBrazilianCouple,3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 1: speak language, language speak, learn language, language english, language language language, learn english, speak spanish, language language, learning language, english accent (Topic 1: Learning and Speaking Foreign Language), Topic 104: sing song song, song sing song, song song sing, sing song, sing sing song, song song, sing song sing, song sing, singing singing singing, singing songs (Topic 104: Singing of Songs)"
yipgsW7zfbE,FAMOUS CELEBRITIES try to speak TAGALOG - Foreigners Reaction!,3,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 36: officer meijii yoshimi, meijii yoshimi, meijii yoshimi tenoguchi, yoshimi tenoguchi, officer meijii, yoshimi, commanding officer meijii, meijii, onoda soldier, akatsu (Topic 36: Officer Meijii Yoshimi and the Onoda Incident), Topic 95: pinay moms blogs, moms blogs, pinay moms, moms, blogs, blog, pinay, sister, family, jane (Topic 95: Filipino Moms doing a Vlog)"
yjIldaM4C48,WE FOUND THE PERFECT LAND TO BUY in the PHILIPPINES 🇵🇭 SIMPLE LIFE FOREIGNER FILIPINA PROVINCE VLOG,6,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 9: topics taiwan, taiwan, taiwan staying, taiwan taiwan, caribbean staying, kuala, ayan ayan, fun, trip, stay plans (Topic 9: Travel to Taiwan & Destinations), Topic 15: walk beach, beach, beach beach beach, beach beach, beaches, john john, walk water walk, walk water, water walk, water walk water (Topic 15: Walking by the Beach Experience), Topic 64: bgc modern manila, manila, animals, modern manila, animal, pets, pet, roosters, deadliest animals, chickens (Topic 64: Bonifacio Global City, Taguig, Metro Manila), Topic 91: manila surrounding cities, manila population, capital manila surrounding, manila largest, nations capital manila, manila capital, cities manila, manila surrounding, capital manila, manila population daytime (Topic 91: Metro Manila as the National Capital Region), Topic 118: pondi, happy baby, ready, happy, morning, wet, wet started, mommy, maizko niello, coming (Topic 118: Mommy and Baby's Morning Events )"
yofJizucK4E,MY FIRST DAY IN PHILIPPINES,2,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 81: producer coconuts, coconuts producer coconuts, coconuts producer, coconut fresh, produce coconuts, coconuts, produce coconuts producer, coconut water coconut, king coconuts, coconut (Topic 81: Coconut Varieties and Production)"
ypeYMJuMoSM,How to Speak Conyo: Understanding Conyo Language with foreigner Chris Urbano (TOTES FUN!),2,"Topic 1: speak language, language speak, learn language, language english, language language language, learn english, speak spanish, language language, learning language, english accent (Topic 1: Learning and Speaking Foreign Language), Topic 52: youtubers poverty porn, create poverty porn, porn poverty porn, poverty porn, poverty porn poverty, watch poverty porn, porn poverty, youtubers poverty, porn, watch poverty (Topic 52: Poverty Porn Content in YouTube)"
ytqjKNY9kzY,Japanese Try Filipino Beers!,5,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 12: drinkers, drinker, drinking etiquette, drinking, drinker excessively, drank, drinking session varies, drinking session, drink, liquor (Topic 12: Drinking Culture & Practices), Topic 15: walk beach, beach, beach beach beach, beach beach, beaches, john john, walk water walk, walk water, water walk, water walk water (Topic 15: Walking by the Beach Experience), Topic 33: san miguel corporation, san miguel brewery, san miguel san, acquisitions san, san miguel announced, miguel san, businessman, led san, miguel corporation, san miguel (Topic 33: San Miguel Corporation), Topic 90: started traveling, trips, trip, talking tourists, travels, traveling, rumors scared, rumors scared honest, flights, arrival (Topic 90: Experiences of a First Time Traveler)"
ytwrgKdB6Oc,What SURPRISED Foreigners THE MOST About The Philippines,5,"Topic 0: delicious, eating, restaurant, dish, sauce, cook, fried, breakfast, spicy, sweet (Topic 0: Delicious Dishes and Dining), Topic 9: topics taiwan, taiwan, taiwan staying, taiwan taiwan, caribbean staying, kuala, ayan ayan, fun, trip, stay plans (Topic 9: Travel to Taiwan & Destinations), Topic 43: visiting retiring beach, tips visiting retiring, retiring beach jet, retiring beach, visiting retiring, landings tips visiting, traveling, easier wasting online, thriving tips visiting, upcoming tips visiting (Topic 43: Trip to a Beach Destination), Topic 77: fun cemetery, monument manila, celebrate, celebrate dead, cemetery, rizal monument, celebration, graves, happy, sunken cemetery (Topic 77: Rizal Park Monument & Manila Cemetery), Topic 91: manila surrounding cities, manila population, capital manila surrounding, manila largest, nations capital manila, manila capital, cities manila, manila surrounding, capital manila, manila population daytime (Topic 91: Metro Manila as the National Capital Region)"
