Video Id,Video Title,Channel Id,Channel Title,Link,BERTopic Topics
wDqIA8MYXYI,Becoming Filipinos For All Saints Day 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,Dodo Explorers,https://www.youtube.com/watch?v=wDqIA8MYXYI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (21.43%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (14.29%)

Topic 18: sagada, adore adore, buried, (Sagada Burial Caves & Hanging Coffins) (28.57%)

Topic 77: fun cemetery, monument manila, (Rizal Park Monument & Manila Cemetery) (21.43%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (14.29%)"
wDtgH88TpmU,TOP 5 REASONS FOR LIVING IN THE PHILIPPINES,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,https://www.youtube.com/watch?v=wDtgH88TpmU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (57.14%)

Topic 39: discrimination colored, segregation, discrimination, (Racial Discrimination) (28.57%)

Topic 66: episode pinay moms, pinay (Pinay Moms Content and Viewer Engagement ) (14.29%)"
wFX5hVPDxg0,Filipinos who made Philippines Proud!,UC7HxIb6bY4-ymtAOS_MGsOw,VI3ION,https://www.youtube.com/watch?v=wFX5hVPDxg0,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (63.64%)

Topic 24: manny, father actor, manny (Manny Pacquaio (National Icon)) (9.09%)

Topic 36: officer meijii yoshimi, meijii (Officer Meijii Yoshimi and the Onoda Incident) (18.18%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (9.09%)"
wJ-wYa4aBgQ,My wife always amazes me… Living in the PHILIPPINES 🇵🇭| Foreigner and Filipina Family VLOG,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,https://www.youtube.com/watch?v=wJ-wYa4aBgQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (12.50%)

Topic 81: producer coconuts, coconuts producer (Coconut Varieties and Production) (12.50%)"
wJJIlf6NBpQ,MY FIRST CAR IN THE PHILIPPINES! (Foreigner Driving In Davao),UCqdBWKP4_8bU-Rsk2LvVz6Q,BecomingFilipino,https://www.youtube.com/watch?v=wJJIlf6NBpQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (20.00%)

Topic 83: conduit, tiles, shovel, balic, (Building Materials and Tools for Construction) (20.00%)

Topic 110: experience culture shock, biggest (Experiencing Culture Shock) (20.00%)"
wKlxcr-judM,I Give Strangers FREE BEER On My Birthday 🇵🇭 Philippines,UCLvnKTwSZEnCbTHNnqiivRQ,Dodo Explorers,https://www.youtube.com/watch?v=wKlxcr-judM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (85.71%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (14.29%)"
wMRE70ewaRc,FIRST Impressions of BGC Uptown 🇵🇭 This is NOT the Philippines I Know,UCcaIZBgmiYTJP9fpO_xjMTQ,Travel Escapes,https://www.youtube.com/watch?v=wMRE70ewaRc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
wOI7I95Oxsg,Korean Guys React to #CANCELKOREA movement,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,https://www.youtube.com/watch?v=wOI7I95Oxsg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 11: negros negros, black accepting ( Black Experiences and Acceptance) (20.00%)

Topic 46: flag flag, flag, flag (National Flag) (20.00%)"
wQEX3zBZUiM,What I love about living in the PHILIPPINES🇵🇭  as a Foreigner #shorts #shortvideo #Happiness Boms,UCbbw0svE3owMHUQcsL0nnUA,Happiness Boms,https://www.youtube.com/watch?v=wQEX3zBZUiM,"Topic 52: youtubers poverty porn, create (Poverty Porn Content in YouTube) (66.67%)

Topic 102: friends issues, relationships, friends, (Friendships) (33.33%)"
wQlPhqtjSVg,Life of the long yard beans | Cooking Filipino food from my frozen vegetables,UC34uT3C8-_AyHTLnZxdzIuw,Ingrid in Bosnia,https://www.youtube.com/watch?v=wQlPhqtjSVg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (12.50%)

Topic 42: relationship coppo, adorable coppos, (Philippine Love Teams featuring Daniel Padilla) (12.50%)

Topic 113: supercar, supercars, bgc supercar, (Luxury Cars in BGC) (12.50%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (12.50%)"
wRTxSXwB6Og,A Day In The Life Of A Foreigner Living In The Philippines Province!🇵🇭 Camping In The Philippines,UClC88Hwf0c115jFj-fhVj2A,Kano Harry,https://www.youtube.com/watch?v=wRTxSXwB6Og,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 7: wear makeup, makeup, lipstick, (Makeup Products and Application) (11.11%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (11.11%)

Topic 34: squid squid, squid squid (Squid) (11.11%)"
wTJoFjIF5pY,Our FIRST TIME in BGC | Is This Even the Philippines?! 🇵🇭,UCxXBZJLc5qGH8xXqbviQ2hQ,Lost and Jetlagged,https://www.youtube.com/watch?v=wTJoFjIF5pY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (8.33%)

Topic 73: binondo chinatown manila, chinatown (Chinatown Manila) (8.33%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (8.33%)

Topic 106: bohol chocolate hills, chocolate (Chocolate Hills in Bohol) (8.33%)"
wU0G5wpORow,"Foreigner Filipina Building Our Home and Life Philippines Toilets, Bamboo, and Baby 28Jan23",UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living My Life Philippines,https://www.youtube.com/watch?v=wU0G5wpORow,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (90.91%)

Topic 105: dig, procure, brother jay, (Unclear Repeated Terms) (9.09%)"
wV_suE18nfA,"Foreigner is trying Filipino pastry - UBE Pandesal, Buko pie (Filipino bakery)",UC-ZBaZ53_4a9DU0HM0T2hyg,Savory Stories,https://www.youtube.com/watch?v=wV_suE18nfA,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (55.56%)

Topic 13: quail egg, egg yolk, (Balut and other Eggs) (11.11%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (11.11%)

Topic 26: local coffee, coffee shops, (Local Coffee and Coffee Shops) (11.11%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (11.11%)"
wVjM7B4wT1M,This FOREIGNER speaks BISAYA and owns a SCUBA DIVE school in Dumaguette!,UC3ZnKcjVu7GszgdBe4uRZ3A,Dwaine Woolley,https://www.youtube.com/watch?v=wVjM7B4wT1M,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (16.67%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (16.67%)

Topic 85: university campus, campus, universities, (University and Campuses) (16.67%)"
wVjiQIFbcE4,LDR FIRST MEETING | Filipino-American Couple 🇵🇭🇺🇲,UC0EQSC9tQA40qM-x9bRj67A,Team CorGi,https://www.youtube.com/watch?v=wVjiQIFbcE4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 7: wear makeup, makeup, lipstick, (Makeup Products and Application) (16.67%)

Topic 80: married filipina, married, wedding (Filipino Marriage Tradition) (16.67%)

Topic 101: koreans bars, mindanao, koreans, (Korean Presence and Community in Mindanao) (16.67%)"
wYK5yOptg9g,Traveling to CEBU 🇵🇭 The OLDEST CITY in the PHILIPPINES! We were SURPRISED!,UCzjxQJtI4GqGaBwFagqv1AQ,Shev and Dev,https://www.youtube.com/watch?v=wYK5yOptg9g,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (44.44%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (11.11%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (11.11%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (22.22%)

Topic 102: friends issues, relationships, friends, (Friendships) (11.11%)"
wYcB-0h-b68,What A BAD Day Looks Like Living In The Philippines!🇵🇭 Foreigner Living In The Philippines,UClC88Hwf0c115jFj-fhVj2A,Kano Harry,https://www.youtube.com/watch?v=wYcB-0h-b68,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (87.50%)

Topic 7: wear makeup, makeup, lipstick, (Makeup Products and Application) (6.25%)

Topic 34: squid squid, squid squid (Squid) (6.25%)"
wax0d3rTiJU,QUE FAIRE AUX PHILIPPINES?,UC1SdRkIBGIUYfyDnnEL8J7g,Kinéaste | Sport & Performance,https://www.youtube.com/watch?v=wax0d3rTiJU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (20.00%)

Topic 40: worlds largest solar, largest (Largest Solar Power Projects in Manila / Southeast Asia) (20.00%)"
wbA9Bk4Xy3A,FOREIGNERS REACT to FILIPINO BOY speaking 18 LANGUAGES! (MARLON RAMOS IS A GENIUS!),UCvsb2dwX9pL-_QX8blpQ_Ag,Max & Sujy 맥스와 수지,https://www.youtube.com/watch?v=wbA9Bk4Xy3A,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (12.50%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (75.00%)

Topic 19: halohalo, ube ice cream, (Philippine Halo-Halo Dessert) (12.50%)"
wira2nf3DFo,Dutch Nanay & Tatay Try Filipino Food Escabeche (Cod),UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,https://www.youtube.com/watch?v=wira2nf3DFo,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (25.00%)"
wmSnxN-zQsw,First Time in BGC Manila 🇵🇭 (Did NOT Expect This in The Philippines!),UCo57S0HBediNd47Ew5ezkzw,Craig in Asia,https://www.youtube.com/watch?v=wmSnxN-zQsw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (20.00%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (20.00%)

Topic 68: kid kid kid, kid (Children's Lives and Relationships ) (20.00%)"
wtutMF2rOqA,Where to Buy FILIPINO BREAD in the United States (ft. Dollycious Goodies),UCikKSFqLjGXmw6Ky2GpuQhQ,The Kit Chronicles,https://www.youtube.com/watch?v=wtutMF2rOqA,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (57.14%)

Topic 44: dating, relationship, started chatting, (Dating & Relationships Setup) (14.29%)

Topic 57: casano, philippino husband, marriage, (Filipino Marriage) (14.29%)

Topic 73: binondo chinatown manila, chinatown (Chinatown Manila) (14.29%)"
wvKDyTTMFUw,FOREIGNERS FIRST IMPRESSION OF THE PHILIPPINES 🇵🇭! @chiamaka_okoye_,UC4ypznkS1QNOSTxLOScKG6A,Irene_Eneri,https://www.youtube.com/watch?v=wvKDyTTMFUw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (20.00%)

Topic 11: negros negros, black accepting ( Black Experiences and Acceptance) (20.00%)"
wvo4y6_Hy34,🇵🇭FILIPINOS ARE MORE RESPECTFUL THAN AMERICANS?!😱 | Finding Tom| Filipino Culture Reaction,UCuBgQMllxvxKLuABHZlV5KA,RELL 🕺🏽,https://www.youtube.com/watch?v=wvo4y6_Hy34,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (80.00%)

Topic 87: rebellion conspired spanish, invaded (American Invasion of Hawaii Region and Historical Conflicts) (20.00%)"
wwhHD6xa70I,These Harmonies are INSANE! Waleska & Efra react to Viral Filipino Singers | Vol.16,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=wwhHD6xa70I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (16.67%)

Topic 79: aunt girl, akong telepono (Kids Asking Aunt to Charge Phone) (16.67%)"
wxGmR3RfBqw,FIRST TIME in MANILA!! 🇵🇭 PHILIPPINES VLOG,UC4K-p09jBTGH-nvqj-UqELQ,Our Philippines' Adventures,https://www.youtube.com/watch?v=wxGmR3RfBqw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (20.00%)

Topic 115: bike shop, bike rent, (Bicycle & Tricycle Rental) (20.00%)"
x4DXHbnG8Sw,5 Reasons Why Japanese shouldn't Come to The Philippines | Spanish REACTION | WHY??.....🤔,UCam1q_TN5QauJdk07T0bteA,Samantha Lisa,https://www.youtube.com/watch?v=x4DXHbnG8Sw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (16.67%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (16.67%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (16.67%)

Topic 104: sing song song, song (Singing of Songs) (16.67%)"
x7djETYCzu0,Gorgeous Philippine Women in Davao City - Philippine Women Interviews,UCHgKHbSc87ES-H_xLlh6j9A,Philippine Women,https://www.youtube.com/watch?v=x7djETYCzu0,"Topic 86: filipina, christian filipina, davao (Characteristics of Filipinas from Davao) (100.00%)"
x7m3Cr6bK3s,Meet the NIGERIAN that speaks TAGALOG fluently #Foreigners living in the Philippines 🇵🇭,UCbbw0svE3owMHUQcsL0nnUA,Happiness Boms,https://www.youtube.com/watch?v=x7m3Cr6bK3s,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (25.00%)

Topic 41: jew, concentration camp, bosnia, (Personal Experiences of War and Persecution) (25.00%)"
x94mHa0LeRs,"COMFIRMED! all Filipinos CAN speak Spanish😎|Latinos react to BGYO ""Un Año"" (Sebastian Yatra & Reik)",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=x94mHa0LeRs,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (25.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (50.00%)

Topic 29: doctor doctor doctor, doctor, (Medical Diagnostics & Hospital Services ) (12.50%)

Topic 53: war cuba, called cuba (War & Conflict in Cuba & Spain) (12.50%)"
x9ONPpzEytw,Why Foreigners Fall In Love With Filipinas,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,https://www.youtube.com/watch?v=x9ONPpzEytw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (20.00%)

Topic 86: filipina, christian filipina, davao (Characteristics of Filipinas from Davao) (40.00%)"
xAxBCaYbUPI,Foreigner learning tagalog,UC2dqBC-sMDS2d6RYlcihEmw,Almost Polyglot,https://www.youtube.com/watch?v=xAxBCaYbUPI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (11.11%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (77.78%)

Topic 85: university campus, campus, universities, (University and Campuses) (11.11%)"
xDf1G8C5oF0,A Foreigner's Guide to Thriving in the Philippines 🇵🇭 #shorts #philippines,UCP_y6xg3u3hF3pskXosMQyQ,Canadian In Philippines,https://www.youtube.com/watch?v=xDf1G8C5oF0,"Topic 43: visiting retiring beach, tips (Trip to a Beach Destination) (66.67%)

Topic 117: ipakita akong imong, ipakita (Filipino Phrases) (33.33%)"
xEC_W6DHRjk,"CRAZY BULLET TRAIN in Japan! Osaka To Kyoto, First Time REACTION",UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,https://www.youtube.com/watch?v=xEC_W6DHRjk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (16.67%)

Topic 66: episode pinay moms, pinay (Pinay Moms Content and Viewer Engagement ) (33.33%)

Topic 101: koreans bars, mindanao, koreans, (Korean Presence and Community in Mindanao) (16.67%)"
xEjMwF5MrVk,How difficult is traveling the Philippines with ZERO Tagalog for Foreigners? Street Interviews,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,https://www.youtube.com/watch?v=xEjMwF5MrVk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (33.33%)

Topic 70: tamaraw dwarf buffalo, dwarf (Physical Characteristics of the Tamaraw Dwarf Buffalo) (11.11%)

Topic 107: bano guilla bano, sila, (Unclear Repeated Terms) (11.11%)

Topic 110: experience culture shock, biggest (Experiencing Culture Shock) (11.11%)"
xFsA-svlEUQ,He's been speaking TAGALOG for over 50 YEARS! @MisterBudBrown-,UCEOV7DU1UfzH05r3KBq0OaQ,Jared Hartmann,https://www.youtube.com/watch?v=xFsA-svlEUQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (18.75%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (62.50%)

Topic 31: environment typhoon, typhoon, storm (Severe Weather & Life in Storm-Prone Regions ) (6.25%)

Topic 106: bohol chocolate hills, chocolate (Chocolate Hills in Bohol) (6.25%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (6.25%)"
xJqJLaox2Yw,"The BEST $220 Boat Tour in El Nido, Philippines (with my dad!) 🇵🇭",UCWm__g4cPmX-umorqM8VfWw,Travel with Luke Damant,https://www.youtube.com/watch?v=xJqJLaox2Yw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (65.22%)

Topic 4: battalion combat, armed forces, (Military Assets, Combat, Strategies) (4.35%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (21.74%)

Topic 58: pool bar pool, bar (Drinks & Relaxation by the Pool) (4.35%)

Topic 117: ipakita akong imong, ipakita (Filipino Phrases) (4.35%)"
xLbvAdzxmhY,Our SHOCKING first impressions of CORON Philippines 🇵🇭 We got STRANDED!,UCZemRLjTG7_Iz1O5mYOTv5w,Travelling Yearbook,https://www.youtube.com/watch?v=xLbvAdzxmhY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 92: shopping malls, shopping malls (Going to Shopping Malls and Street Markets in Manila) (16.67%)

Topic 104: sing song song, song (Singing of Songs) (8.33%)"
xN-bsk3LZ0I,Filipino kids - Why are they so special?,UCSjiVW9NV-mcJJ1t6RbMh7A,Down Under Visa,https://www.youtube.com/watch?v=xN-bsk3LZ0I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (20.00%)

Topic 17: filipinawives, filipina couples, filipina, (Filipino Partner & Tourist Visas) (40.00%)"
xNhBvveK9rM,SPEAKING ONLY TAGALOG (FILIPINO) TO MY BOYFRIEND FOR 24 HOURS!!! PT 2,UCFr0o7rHZ0oToelztCUkJZQ,THE KITO FAMILY,https://www.youtube.com/watch?v=xNhBvveK9rM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
xPS2OWccG1g,"Tagalog challenge! Foreigners try speaking Filipino, hilarious 👨‍👩‍👧‍👦 RodVivKids Family Vlog Pinas",UCdBpCFv_RTOOBrImOlPT97g,RodVivKids Family Vlog Philippines 🇵🇭,https://www.youtube.com/watch?v=xPS2OWccG1g,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (11.11%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (11.11%)

Topic 34: squid squid, squid squid (Squid) (11.11%)

Topic 59: rainy season, rainy, windy, (Rainy Season) (11.11%)

Topic 70: tamaraw dwarf buffalo, dwarf (Physical Characteristics of the Tamaraw Dwarf Buffalo) (11.11%)

Topic 114: circle circle circle, hobbit (Specific Venues: Circle Hall, Hobbit House, and Themed Spots ) (11.11%)"
xPvDiUGi9lU,What's it like being LATINAS in the Philippines? | Sol&LunaTV Vlog,UCpcVjkwSeZG6GJvLsIxK5Yw,Sol & Luna TV,https://www.youtube.com/watch?v=xPvDiUGi9lU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (23.08%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (38.46%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (7.69%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (7.69%)

Topic 26: local coffee, coffee shops, (Local Coffee and Coffee Shops) (7.69%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (7.69%)

Topic 74: beauty pageants beauty, pageants (Philippine Beauty Pageant & Miss Universe) (7.69%)"
