Video Id,Video Title,Link,BERTopic Topics
nRQq8eSvSIQ,Americans React to Celebrities With Filipino Blood!,https://www.youtube.com/watch?v=nRQq8eSvSIQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (33.33%)
"
nRs-LD0Wd0M,Foreigners try Jollibee for the FIRST TIME! 🇵🇭Mukbang Philippines Travel Vlog Ep 26,https://www.youtube.com/watch?v=nRs-LD0Wd0M,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (70.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (30.00%)
"
nTvBsO0v-Ws,"3# Korean Guys Travel in Cebu, Philippines (ENG SUB)",https://www.youtube.com/watch?v=nTvBsO0v-Ws,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (20.00%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (20.00%)
"
nYBYvw74-DQ,American Guys React to THE HISTORY OF THE PHILIPPINES in 12 Minutes,https://www.youtube.com/watch?v=nYBYvw74-DQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (40.00%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (10.00%)

Topic 51: Topic 51: Historical States (Topic 51: Historical States of the Southeast Asian Archipelago) (30.00%)
"
nYMpN3oOhuM,How Is This So Good!? Latinos react to Jona vs KaiKai Bautista | Aegis Medley,https://www.youtube.com/watch?v=nYMpN3oOhuM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 56: Topic 56: Suspension of (Topic 56: Suspension of Classes in Schools) (16.67%)

Topic 84: Topic 84: Unclear Repeated (Topic 84: Unclear Repeated Terms (Noise)) (16.67%)

Topic 94: Topic 94: Friendly and (Topic 94: Friendly and Romantic Relationships ) (16.67%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (16.67%)
"
n_u7sgSZkYo,FIRST TIME In BGC Manila Philippines 2023 🇵🇭 (NOT what YOU expect),https://www.youtube.com/watch?v=n_u7sgSZkYo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (55.56%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (16.67%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (5.56%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (11.11%)

Topic 99: Topic 99: Cow & (Topic 99: Cow & Farm Life) (5.56%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (5.56%)
"
nc8JE6Jznb8,Battle of Yultong 40.000 Troops v 900 Philippine Troops (British Army Soldier Reacts),https://www.youtube.com/watch?v=nc8JE6Jznb8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (16.67%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (83.33%)
"
ncGIO6kcN84,"Christmas is MENTAL in the PHILIPPINES | Latinos react to ""Oh Holy Night' Filipino Version",https://www.youtube.com/watch?v=ncGIO6kcN84,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (20.00%)
"
nd1jBO0llK0,"HOW SOME FILIPINO RESPOND WHEN FILIPINA MARRY A FOREIGNER || FILIPINA WIVES, FILIPINA MAID",https://www.youtube.com/watch?v=nd1jBO0llK0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (42.86%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (42.86%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (14.29%)
"
nffyrYzzQG8,"Waleska & Efra react to Filipino Series OSTs | Ikaw at ako - Moira De La Torre ""Hello, Love, Goodbye",https://www.youtube.com/watch?v=nffyrYzzQG8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 9: Topic 9: Travel to (Topic 9: Travel to Taiwan & Destinations) (14.29%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (14.29%)
"
ngMwK3xf6uc,🔥 SB19 WIN & perform at 2023 Asia Artist Awards w/ &TEAM!,https://www.youtube.com/watch?v=ngMwK3xf6uc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (80.00%)
"
nivYSwmGz2o,THIS IS WHY YOU VISIT THE PHILIPPINES 🇵🇭 | We discover Paradise Island Hopping The Philippines,https://www.youtube.com/watch?v=nivYSwmGz2o,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (10.00%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (10.00%)
"
nlaKstONAaI,"It had to be the Philippines! Waleska & Efra react to 8,688 Filipino Gospel Singing in Choir",https://www.youtube.com/watch?v=nlaKstONAaI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 113: Topic 113: Luxury Cars (Topic 113: Luxury Cars in BGC) (25.00%)
"
nqz1BBMWWMQ,I react for the 1ST TIME to FILIPINO basketball!!! INSANE PBA DUNKS!!!,https://www.youtube.com/watch?v=nqz1BBMWWMQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
nsCCqw1l4-8,"Real Life Young Filipino celebrity Kilig couples of 2023 ll Kathniel, Lizquen,JakBie,Lionie",https://www.youtube.com/watch?v=nsCCqw1l4-8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (7.14%)

Topic 42: Topic 42: Philippine Love (Topic 42: Philippine Love Teams featuring Daniel Padilla) (85.71%)

Topic 61: Topic 61: Visa & (Topic 61: Visa & Bureau of Immigration) (7.14%)
"
nyZymQyUji0,A Foreigner's First Time in Philippine's Server,https://www.youtube.com/watch?v=nyZymQyUji0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (66.67%)
"
nzfo9HbB1P8,Being a poor Australian man in the Philippines,https://www.youtube.com/watch?v=nzfo9HbB1P8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 17: Topic 17: Filipino Partner (Topic 17: Filipino Partner & Tourist Visas) (11.11%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (11.11%)

Topic 22: Topic 22: Discussing Prejudice (Topic 22: Discussing Prejudice Against Women) (11.11%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (11.11%)

Topic 39: Topic 39: Racial Discrimination (Topic 39: Racial Discrimination) (11.11%)

Topic 52: Topic 52: Poverty Porn (Topic 52: Poverty Porn Content in YouTube) (11.11%)
"
o-I3x_-b9MA,"1,400 Filipino soldiers versus 40,000 communist Chinese during Korean War",https://www.youtube.com/watch?v=o-I3x_-b9MA,"Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (80.00%)

Topic 11: Topic 11: Black Experiences (Topic 11:  Black Experiences and Acceptance) (20.00%)
"
o-e1coyBf_0,"FILIPINO BANGUS POND HARVEST - Foreigner Tries Local Philippines Business (Davao, Mindanao)",https://www.youtube.com/watch?v=o-e1coyBf_0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (8.33%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (8.33%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (8.33%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (8.33%)

Topic 70: Topic 70: Physical Characteristics (Topic 70: Physical Characteristics of the Tamaraw Dwarf Buffalo) (8.33%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (8.33%)
"
o8rlDKzIQik,USAPANG NAKAKATAWA / FILIPINA ARABO COUPLE !!! @FatomHama,https://www.youtube.com/watch?v=o8rlDKzIQik,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (20.00%)

Topic 57: Topic 57: Filipino Marriage (Topic 57: Filipino Marriage) (40.00%)
"
oA8W_Guoeo4,Foreigner speaks fluent Bisaya!!,https://www.youtube.com/watch?v=oA8W_Guoeo4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (20.00%)

Topic 97: Topic 97: HipHop and (Topic 97: HipHop and Dancing) (10.00%)

Topic 99: Topic 99: Cow & (Topic 99: Cow & Farm Life) (10.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (10.00%)
"
oDnKeBPvr0o,Foreigners on How Philippines Changed their Life  Perspective  (Street Interview) 🇵🇭,https://www.youtube.com/watch?v=oDnKeBPvr0o,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (16.67%)

Topic 78: Topic 78: Funny Conversations (Topic 78: Funny Conversations and Socializing ft. Bob Marley) (16.67%)
"
oDw3zpHDS3w,Foreigners Try Filipino Food!🇵🇭 PINOY BREAKFAST!🍳 Kamayan Boodle Fight! Philippines Street Food🤤,https://www.youtube.com/watch?v=oDw3zpHDS3w,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (73.68%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (5.26%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (5.26%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (5.26%)

Topic 73: Topic 73: Chinatown Manila (Topic 73: Chinatown Manila) (5.26%)

Topic 74: Topic 74: Philippine Beauty (Topic 74: Philippine Beauty Pageant & Miss Universe) (5.26%)
"
oDz3xLHFUsA,Koreans React to UNBELIEVABLE Filipino TikTok Makeup Transformations,https://www.youtube.com/watch?v=oDz3xLHFUsA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (40.00%)

Topic 82: Topic 82: Skin Color (Topic 82: Skin Color & Beauty) (20.00%)
"
oGMXfF3F50I,MORE MUSICAL HISTORY TALES FROM THE UK EXPAT SIMPLE  LIFE PHILIPPINES FOREIGNER,https://www.youtube.com/watch?v=oGMXfF3F50I,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
oGuEcctNshI,Why Are You Killing Blacks  | Filipino President Duterte to America,https://www.youtube.com/watch?v=oGuEcctNshI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
oHznBlRBcPo,Morissette gains worldwide prominence through vloggers | REACTION,https://www.youtube.com/watch?v=oHznBlRBcPo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (20.00%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (20.00%)
"
oIB4GxgZ5eY,V422 - FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - BUILDING THE CARPORT WALLS,https://www.youtube.com/watch?v=oIB4GxgZ5eY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (46.67%)

Topic 63: Topic 63: Filipino Food (Topic 63: Filipino Food) (13.33%)

Topic 73: Topic 73: Chinatown Manila (Topic 73: Chinatown Manila) (6.67%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (6.67%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (6.67%)

Topic 117: Topic 117: Filipino Phrases (Topic 117: Filipino Phrases) (6.67%)

Topic 118: Topic 118: Mommy and (Topic 118: Mommy and Baby's Morning Events ) (13.33%)
"
oJVVWNM8828,What do foreigners think of the Philippines? Best moments of 2023 recap,https://www.youtube.com/watch?v=oJVVWNM8828,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 85: Topic 85: University and (Topic 85: University and Campuses) (20.00%)
"
oK2l2dMDGlg,BEST McDonalds Breakfast EVER!! in the Philippines,https://www.youtube.com/watch?v=oK2l2dMDGlg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (70.00%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (10.00%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (10.00%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (10.00%)
"
oNsQS9n2CFI,American Girls Pick the Most Handsome Filipino Celebrity?!,https://www.youtube.com/watch?v=oNsQS9n2CFI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (58.33%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (8.33%)

Topic 24: Topic 24: Manny Pacquaio (Topic 24: Manny Pacquaio (National Icon)) (8.33%)

Topic 50: Topic 50: LGBTQIA Community (Topic 50: LGBTQIA Community) (8.33%)

Topic 82: Topic 82: Skin Color (Topic 82: Skin Color & Beauty) (8.33%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (8.33%)
"
oSNp7V9ZVUY,MY PARENTS' FIRST REACTION TO PHILIPPINES PROVINCE LIFE! Honest Opinion of the Public Market,https://www.youtube.com/watch?v=oSNp7V9ZVUY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (46.15%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (7.69%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (15.38%)

Topic 60: Topic 60: Louis Huang (Topic 60: Louis Huang (Internation Actor)) (15.38%)

Topic 63: Topic 63: Filipino Food (Topic 63: Filipino Food) (7.69%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (7.69%)
"
oUG5pTb0q-k,Bakit Pinoy Ang Pinili Ko | How I Met My Filipino Husband | Filipino Chinese Love Story In China |,https://www.youtube.com/watch?v=oUG5pTb0q-k,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (10.00%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (10.00%)

Topic 41: Topic 41: Personal Experiences (Topic 41: Personal Experiences of War and Persecution) (10.00%)

Topic 42: Topic 42: Philippine Love (Topic 42: Philippine Love Teams featuring Daniel Padilla) (10.00%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (10.00%)

Topic 49: Topic 49: Bibingka, Bisaya (Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ) (10.00%)

Topic 57: Topic 57: Filipino Marriage (Topic 57: Filipino Marriage) (20.00%)

Topic 81: Topic 81: Coconut Varieties (Topic 81: Coconut Varieties and Production) (10.00%)

Topic 117: Topic 117: Filipino Phrases (Topic 117: Filipino Phrases) (10.00%)
"
oVpDXIKA69Q,Filipino Products that Koreans Love,https://www.youtube.com/watch?v=oVpDXIKA69Q,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 33: Topic 33: San Miguel (Topic 33: San Miguel Corporation) (16.67%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (16.67%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (16.67%)
"
oYNHeWjc6EM,The Phillipines Best Choir Has RETURNED! Latinos react to The Madrigal Singers - O Sacrum Convivium,https://www.youtube.com/watch?v=oYNHeWjc6EM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (55.56%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (11.11%)

Topic 53: Topic 53: War & (Topic 53: War & Conflict in Cuba & Spain) (11.11%)

Topic 55: Topic 55: Food & (Topic 55: Food & Destination in Baguio) (11.11%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (11.11%)
"
o_eKAIxHJ7o,AN AMERICAN EXPAT KILLED IN SILAY CITY PHILIPPINES,https://www.youtube.com/watch?v=o_eKAIxHJ7o,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (16.67%)

Topic 35: Topic 35: Famous and (Topic 35: Famous and Expensive Wedding Gowns) (16.67%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (16.67%)
"
od5uyckfZZ0,FOREIGNER girlfriend trying to speak tagalog (laptrip) #Safinoy,https://www.youtube.com/watch?v=od5uyckfZZ0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
ogKvfsYCP3U,Grocery shopping in The Philippines (first time)! 🇵🇭 #shorts #manila #philippines  #metromanila,https://www.youtube.com/watch?v=ogKvfsYCP3U,"Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (33.33%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (33.33%)

Topic 100: Topic 100: Unclear Repeated (Topic 100: Unclear Repeated Terms) (33.33%)
"
ok1Ig_5oq-w,"Friend Will Try LECHON BELLY, A Crispy Filipino Food!",https://www.youtube.com/watch?v=ok1Ig_5oq-w,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
olL0cyfRwFs,Philippines Travel Vlog | Visiting Hapao Rice Terraces and Hot Spring! This is AMAZING!,https://www.youtube.com/watch?v=olL0cyfRwFs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.91%)

Topic 12: Topic 12: Drinking Culture (Topic 12: Drinking Culture & Practices) (4.55%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (4.55%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (18.18%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (4.55%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (4.55%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (13.64%)

Topic 81: Topic 81: Coconut Varieties (Topic 81: Coconut Varieties and Production) (4.55%)

Topic 101: Topic 101: Korean Presence (Topic 101: Korean Presence and Community in Mindanao) (4.55%)
"
osKk1bFVPZI,Foreigners Try Filipino Food!🇵🇭 Ube Cheese Pandesal & Barako Coffee!☕ Filipino Breakfast Philippines,https://www.youtube.com/watch?v=osKk1bFVPZI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (84.62%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (15.38%)
"
ovQi8q94wtk,HUNGARIAN FRIENDS ARRIVING TO THE PHILIPPINES! This Is Why I Invited Them Here!,https://www.youtube.com/watch?v=ovQi8q94wtk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (11.11%)

Topic 44: Topic 44: Dating & (Topic 44: Dating & Relationships Setup) (11.11%)

Topic 60: Topic 60: Louis Huang (Topic 60: Louis Huang (Internation Actor)) (22.22%)

Topic 61: Topic 61: Visa & (Topic 61: Visa & Bureau of Immigration) (11.11%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (11.11%)
"
p10wmSrEE2Q,Americans React To Filipino Wife Singing to Her Husband at Their Wedding,https://www.youtube.com/watch?v=p10wmSrEE2Q,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (25.00%)

Topic 35: Topic 35: Famous and (Topic 35: Famous and Expensive Wedding Gowns) (25.00%)
"
p17KlvHYRL0,"How to be an ""Invisible Man"" in the Philippines",https://www.youtube.com/watch?v=p17KlvHYRL0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (14.29%)

Topic 52: Topic 52: Poverty Porn (Topic 52: Poverty Porn Content in YouTube) (14.29%)
"
p2azeYV3YN8,"Finding the BEST restaurants on Siargao Island, Philippines 🇵🇭",https://www.youtube.com/watch?v=p2azeYV3YN8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (64.71%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (5.88%)

Topic 60: Topic 60: Louis Huang (Topic 60: Louis Huang (Internation Actor)) (5.88%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (17.65%)

Topic 118: Topic 118: Mommy and (Topic 118: Mommy and Baby's Morning Events ) (5.88%)
"
